"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.1st.exp.andy.turn.2","Answer.1st.exp.andy.turn.4","Answer.1st.exp.user.turn.1","Answer.1st.exp.user.turn.3","Answer.1st.exp.user.turn.5","Answer.2nd.exp.andy.turn.2","Answer.2nd.exp.andy.turn.4","Answer.2nd.exp.user.turn.1","Answer.2nd.exp.user.turn.3","Answer.2nd.exp.user.turn.5","Answer.3rd.exp.andy.turn.2","Answer.3rd.exp.andy.turn.4","Answer.3rd.exp.user.turn.1","Answer.3rd.exp.user.turn.3","Answer.3rd.exp.user.turn.5","Answer.privacy.concern","Approve","Reject"
"391FPZIE5GAY75LHZSZL2FXOKYLHU3","34S6YYW6IZGSR6ZA4O06LJ5U9BVSB9","Help us build an ideal dialogue agent that can handle different tasks","Generate an ideal dialogue that you would like a virtual assistant to handle.","ai, conversation, research, bot, assistant","$1.50","Wed Nov 11 18:49:01 PST 2020","10","BatchId:4248305;OriginalHitTemplateId:928390912;","1200","86400","Thu Nov 12 18:49:01 PST 2020","","","30OG32W0SZZCFP803TKVR133QYSENV","A1BQ23IXXOJRRL","Submitted","Wed Nov 11 21:11:44 PST 2020","Wed Nov 11 21:28:42 PST 2020","Thu Nov 12 21:28:42 PST 2020","","","","1018","0% (0/0)","0% (0/0)","0% (0/0)","I am very happy to Invite you to the best restaurant reservation which type restaurant you are looking for","how much would you pay for the restaurant reservation","I need to reserved my restaurant","yes I am looking for the best restaurant","i can pay $50 for the reserrvation","i never feel anything  just answer to their question","I am just 362 days old","Andy, how you feel when someone asking unwanted needs","Andy, How old are you just for funny","that so funny","Yes the features of the world is water, air, fire, and the peoples","I am also very happy to talking with you thank you so much bye!","Andy, may i know the features of the world","Andy, I am very happy to talking with you","Thank You ! Andy ,Bye!","3"
"391FPZIE5GAY75LHZSZL2FXOKYLHU3","34S6YYW6IZGSR6ZA4O06LJ5U9BVSB9","Help us build an ideal dialogue agent that can handle different tasks","Generate an ideal dialogue that you would like a virtual assistant to handle.","ai, conversation, research, bot, assistant","$1.50","Wed Nov 11 18:49:01 PST 2020","10","BatchId:4248305;OriginalHitTemplateId:928390912;","1200","86400","Thu Nov 12 18:49:01 PST 2020","","","378XPAWRUH1HBBGXQ85HQAHVJKLAI1","A1GNPQ5LM6YY5I","Submitted","Wed Nov 11 21:27:30 PST 2020","Wed Nov 11 21:38:40 PST 2020","Thu Nov 12 21:38:40 PST 2020","","","","670","0% (0/0)","0% (0/0)","0% (0/0)","How may I help you?","Are you looking for a restaurant?","Hello. I am in need of your help","I am outside with my family","Yes. Can you find me one?","Sure. I will help you. What type of price range are you looking?","Ok. Do you have any particular type of food that the restaurant should provide?","I am looking for a restaurant in the center of the city","It should be moderate price range.","Yes. The restaurant should provide Italian food.","Are you looking for any hotel to stay?","I have booked a taxi for you with reference no. 253679800042","Have you find any restaurant that meets my above said cirteria?","No. I am looking for a local restaurant.","No. I am looking for a local restaurant.","3"
"391FPZIE5GAY75LHZSZL2FXOKYLHU3","34S6YYW6IZGSR6ZA4O06LJ5U9BVSB9","Help us build an ideal dialogue agent that can handle different tasks","Generate an ideal dialogue that you would like a virtual assistant to handle.","ai, conversation, research, bot, assistant","$1.50","Wed Nov 11 18:49:01 PST 2020","10","BatchId:4248305;OriginalHitTemplateId:928390912;","1200","86400","Thu Nov 12 18:49:01 PST 2020","","","37WLF8U1WUE7U4UI0Y9HNLUMF4QK60","A2EQ4GQX4DNSX6","Submitted","Wed Nov 11 20:27:18 PST 2020","Wed Nov 11 20:41:04 PST 2020","Thu Nov 12 20:41:04 PST 2020","","","","826","100% (1/1)","100% (1/1)","0% (0/0)","yea i definetly help you","dont worry i can help for you.","i need a help for that restraunt process.","i really thanks for me because i didnt know anything for that field.","thank you andy.","what a information for that process because that is very interesting job.","ok what can i do?","i have a lot of information for that field.","i know .","i want a full process of that information.","oh ok i  definetly help you.","its ok because i like them.","i want that information for that process becaus ei didnt like that.","thank you so much for your helping.","ok see you again.","3"
"391FPZIE5GAY75LHZSZL2FXOKYLHU3","34S6YYW6IZGSR6ZA4O06LJ5U9BVSB9","Help us build an ideal dialogue agent that can handle different tasks","Generate an ideal dialogue that you would like a virtual assistant to handle.","ai, conversation, research, bot, assistant","$1.50","Wed Nov 11 18:49:01 PST 2020","10","BatchId:4248305;OriginalHitTemplateId:928390912;","1200","86400","Thu Nov 12 18:49:01 PST 2020","","","3A9AA95AT1ACMRRK874KRW2LDJJP5O","A3261ERB27KJ1R","Submitted","Wed Nov 11 19:31:05 PST 2020","Wed Nov 11 19:35:10 PST 2020","Thu Nov 12 19:35:10 PST 2020","","","","245","0% (0/0)","0% (0/0)","0% (0/0)","WHAT HELP","YES I AM HELP","YES","ICAN HELP ASSISTANT","TQ","help","nice","Andy conversation in very good","andy in very help","good","nice","nothing","Andy in very unlike","good","bye","3"
"391FPZIE5GAY75LHZSZL2FXOKYLHU3","34S6YYW6IZGSR6ZA4O06LJ5U9BVSB9","Help us build an ideal dialogue agent that can handle different tasks","Generate an ideal dialogue that you would like a virtual assistant to handle.","ai, conversation, research, bot, assistant","$1.50","Wed Nov 11 18:49:01 PST 2020","10","BatchId:4248305;OriginalHitTemplateId:928390912;","1200","86400","Thu Nov 12 18:49:01 PST 2020","","","3JC6VJ2SAG75ZNLIJOMN11DQEXNA5X","A2837NCV9OXBFZ","Submitted","Wed Nov 11 19:36:34 PST 2020","Wed Nov 11 19:52:34 PST 2020","Thu Nov 12 19:52:34 PST 2020","","","","960","0% (0/0)","0% (0/0)","0% (0/0)","I will protect your data.","I will give the instruction how to not share your data while you are using internet","what to you thing about my privacy?","How can you protect my privacy?","I am surprised","I will find some restaurant for you","What would you like to have?","I am hungry","soon","I need a pizza","I am searching for a restaurant","sure","I am hungry","can you make it faster","Thank you","3"
"391FPZIE5GAY75LHZSZL2FXOKYLHU3","34S6YYW6IZGSR6ZA4O06LJ5U9BVSB9","Help us build an ideal dialogue agent that can handle different tasks","Generate an ideal dialogue that you would like a virtual assistant to handle.","ai, conversation, research, bot, assistant","$1.50","Wed Nov 11 18:49:01 PST 2020","10","BatchId:4248305;OriginalHitTemplateId:928390912;","1200","86400","Thu Nov 12 18:49:01 PST 2020","","","3K4J6M3CXJH3FKA20K5E5Y4F466GAQ","A1V91Z2CQKMR55","Submitted","Wed Nov 11 20:20:27 PST 2020","Wed Nov 11 20:29:44 PST 2020","Thu Nov 12 20:29:44 PST 2020","","","","557","0% (0/0)","0% (0/0)","0% (0/0)","What kind of food sounds good?","There are three Italian restaurants near you. Would you like me to list them?","What should I eat tonight?","I'm thinking Italian","Yes","I found two Mexican restaurants within 10 miles of you","One of them is Las Cazuelas. Would you like to know their phone number?","Are there any good Mexican restaurants near me?","What ones are they?","Sure.","There is a Pizza Hut near you. Would you like to hear their rating?","I found four restaurants matching your description. Would you like to hear them?","I want to find some good pizza near me","No thanks. How about a family owned restaurant?","Yes please.","3"
"391FPZIE5GAY75LHZSZL2FXOKYLHU3","34S6YYW6IZGSR6ZA4O06LJ5U9BVSB9","Help us build an ideal dialogue agent that can handle different tasks","Generate an ideal dialogue that you would like a virtual assistant to handle.","ai, conversation, research, bot, assistant","$1.50","Wed Nov 11 18:49:01 PST 2020","10","BatchId:4248305;OriginalHitTemplateId:928390912;","1200","86400","Thu Nov 12 18:49:01 PST 2020","","","3M0BCWMB80K4VG5UL39SMCA9GC8WBR","AKNU5D6QK7M72","Submitted","Wed Nov 11 19:10:00 PST 2020","Wed Nov 11 19:17:59 PST 2020","Thu Nov 12 19:17:59 PST 2020","","","","479","0% (0/0)","0% (0/0)","0% (0/0)","what  kind of  food  do  you like most ?","What  is  the  price  range  sir  ?","i need  some information  about  restaurant","Mexican  food  i like most","Moderate  price  is  perfect  for  me","yes  sir  , in  which  area  ?","Do  you  like  to reserve any  table  sir  ?","Hi can you  help me  to  search a  good  restaurant","Texas Dallas","Yeah  i  want  for  myself  and  my  family  also","Actually  i  do  not  have  information exactly  which you  want .","Okay sir  i will  try  to  provide  only  perfect  information","I need information exactly which i  need.","Then  please do  not  share  with me  confessional  information .","Yes it  is  good for  everybody.","3"
"391FPZIE5GAY75LHZSZL2FXOKYLHU3","34S6YYW6IZGSR6ZA4O06LJ5U9BVSB9","Help us build an ideal dialogue agent that can handle different tasks","Generate an ideal dialogue that you would like a virtual assistant to handle.","ai, conversation, research, bot, assistant","$1.50","Wed Nov 11 18:49:01 PST 2020","10","BatchId:4248305;OriginalHitTemplateId:928390912;","1200","86400","Thu Nov 12 18:49:01 PST 2020","","","3QAPZX2QN91HZD4D93NWEOY1L1M02X","ACI8PUCF5OPDC","Submitted","Wed Nov 11 20:35:11 PST 2020","Wed Nov 11 20:54:07 PST 2020","Thu Nov 12 20:54:07 PST 2020","","","","1136","0% (0/0)","0% (0/0)","0% (0/0)","The pizza corner is very good and famous here. Would you like to try it?","I can. When do you want me to make a reservation and for how many people?","Hi. I am looking for a good Italian restaurant. Can you suggest one?","Yeah, sure. Can you make a reservation?","Can you book a table for 4 on Tuesday at 5 in the evening?","Sure. It looks like it will be cloudy throughout the day. At night the minimum temperature will be 9 degrees.","There is only 5 percent of chance of rain today.","Hi Andy. Can you tell me how the weather will be today?","Will there be rain today?","Thanks for your information.","Yeah. I suggest Funplace for you. I believe you will love it.","You can also visit the national museum nearby.","Hi Andy, can you suggest me a good place to go this weekend?","Wow. I had been thinking of going there! Nice choice!","Thanks a lot for your idea Andy!","3"
"391FPZIE5GAY75LHZSZL2FXOKYLHU3","34S6YYW6IZGSR6ZA4O06LJ5U9BVSB9","Help us build an ideal dialogue agent that can handle different tasks","Generate an ideal dialogue that you would like a virtual assistant to handle.","ai, conversation, research, bot, assistant","$1.50","Wed Nov 11 18:49:01 PST 2020","10","BatchId:4248305;OriginalHitTemplateId:928390912;","1200","86400","Thu Nov 12 18:49:01 PST 2020","","","3UN61F00H1DXY47ZLZ89WR20E2NR50","AO2WNSGOXAX52","Submitted","Wed Nov 11 21:46:02 PST 2020","Wed Nov 11 21:53:25 PST 2020","Thu Nov 12 21:53:25 PST 2020","","","","443","0% (0/0)","0% (0/0)","0% (0/0)","YEAH SURE I EXPLAIN ABOUT RESTAURANT MENUS IN OUR RESTAURANT ALL TYPES OF FOODS AND BEVERAGES AVAILABLE","YEAH BEVERAGES SUCH AS WINE BEER AND SOME OTHER ALCOHOL PRODUCTS AVAILABLE","WOULD YOU PLEASE TELL ME ABOUT SOME RESTAURANT MENUS","OH ITS MY GOODNESS WHAT TYPE OF BEVERAGES AVAILABLE","OH OK THANK YOU","YEAH SURE OUR RESTAURANT IS TRADITIONAL AND GOOD SERVICE RESTAURANT AROUND IN OUR LOCALITY ACROSS FOR PAST 10 YEARS","SHALL I TAKE YOUR FOOD ORDERS","TELL ABOUT YOUR RESTAURANT HISTORY","OHH ITS NICE TO HEAR","YEAH SURE PLEASE NOTE IT","ANDY DOES NOT RESPOND","AGAIN ANDY AND ALEXA DOES NOT RESPONSE","HELLO ANDY ARE YOU HERE","HELLO PLEASE RESPONSE ME","I PASSED AWAY FROM RESTAURANT BECAUSE OF ANDY AND ALEXA'S IN COMPLETE RESPONSES","3"
"391FPZIE5GAY75LHZSZL2FXOKYLHU3","34S6YYW6IZGSR6ZA4O06LJ5U9BVSB9","Help us build an ideal dialogue agent that can handle different tasks","Generate an ideal dialogue that you would like a virtual assistant to handle.","ai, conversation, research, bot, assistant","$1.50","Wed Nov 11 18:49:01 PST 2020","10","BatchId:4248305;OriginalHitTemplateId:928390912;","1200","86400","Thu Nov 12 18:49:01 PST 2020","","","3VZLGYJEYQYF2ED01MLHADVJGKSZXR","A32Q6TNSAG4U3I","Submitted","Wed Nov 11 23:48:57 PST 2020","Thu Nov 12 00:02:45 PST 2020","Fri Nov 13 00:02:45 PST 2020","","","","828","0% (0/0)","0% (0/0)","0% (0/0)","I will give some document and videos will find it very useful","We have number of benefits which only our restaurant provide","I am very concern about my privacy, you should guide me in details","What benefits you will provide me","There is any documents required for your assistant","You need to give some documents which for you privacy and security","There is no extra deposit but minimum deposit required after exits we will give remaining amount","would you tell me whats is procedure and documentation required to apply","Any security deposit is I have paid","Will have to provide documents of my all family member","Because of the some issues, I have not given you support I will do good in future","Sorry, I will do it good in future.","Andy I am hoping you will guide me correctly but unfortunately you didn't respond me in timely manner I am not happy with you","I feel very anxious I will not take you support in future","I will complain about you","3"